pair_name,top_model_name,ranking_confidence,iptm,ptm,mean_plddt,pae_mean,pae_p10,pae_p50,pae_p90,inter_chain_pae_mean,n_residues,run_dir
ABK73051.1_and_ABK69524.1,model_5_multimer_v3_pred_0,0.25806701656303077,0.20369112491607666,0.4755705831508473,76.89560352699358,20.089174898528043,2.5,24.6,31.1,26.652925636880916,572,nusA/results/ABK73051.1_and_ABK69524.1
ABK73051.1_and_ABK69525.1,model_2_multimer_v3_pred_0,0.558778915137875,0.5402790307998657,0.6327784226875901,78.6784508042298,15.382712721862047,2.2,14.9,28.3,19.35531043403269,485,nusA/results/ABK73051.1_and_ABK69525.1
ABK73051.1_and_ABK69526.1,model_3_multimer_v3_pred_0,0.28288451966663664,0.21727102994918823,0.545338448734108,83.09179804628145,18.463414932139088,2.3,23.0,30.2,25.792160299298036,689,nusA/results/ABK73051.1_and_ABK69526.1
ABK73051.1_and_ABK69527.1,model_2_multimer_v3_pred_0,0.2861363493013868,0.2192249447107315,0.5537819378616857,82.04775164599214,18.198392415308128,2.2,22.4,30.0,25.97076423075139,465,nusA/results/ABK73051.1_and_ABK69527.1
ABK73051.1_and_ABK69528.1,model_4_multimer_v3_pred_0,0.26639369732578966,0.18173229694366455,0.6050392541508065,83.22190605526454,18.413071302675853,2.4,25.0,30.5,27.955537401919937,790,nusA/results/ABK73051.1_and_ABK69528.1
ABK73051.1_and_ABK69529.1,model_2_multimer_v3_pred_0,0.24677683565137604,0.19338358938694,0.4603497760056366,80.74645155179545,19.722965998438173,2.4,24.8,30.8,26.60903995401111,627,nusA/results/ABK73051.1_and_ABK69529.1
ABK73051.1_and_ABK69530.1,model_4_multimer_v3_pred_0,0.25041521321842974,0.1780216097831726,0.5399895822559747,79.9887577544613,18.536841318040555,2.2,24.3,29.6,26.508409554297376,649,nusA/results/ABK73051.1_and_ABK69530.1
ABK73051.1_and_ABK69531.1,model_4_multimer_v3_pred_0,0.23784173496951083,0.1539635956287384,0.5733542997831812,82.26683712805088,18.705772052528772,2.2,26.1,30.2,28.24250529073281,737,nusA/results/ABK73051.1_and_ABK69531.1
ABK73051.1_and_ABK69532.1,model_4_multimer_v3_pred_0,0.23212145335706386,0.1506054401397705,0.5581855062262373,72.36999066142405,18.94919328600611,2.2,23.9,30.7,27.52636054421778,433,nusA/results/ABK73051.1_and_ABK69532.1
ABK73051.1_and_ABK69533.1,model_2_multimer_v3_pred_0,0.20333179124048195,0.12934845685958862,0.49926512131347456,78.64818176520238,19.81240992931514,2.3,25.9,30.8,28.14337255310216,483,nusA/results/ABK73051.1_and_ABK69533.1
ABK73051.1_and_ABK69534.1,model_3_multimer_v3_pred_0,0.20828442544544426,0.14365266263484955,0.4668114841384037,84.25826035694605,19.35360722556461,2.5,25.9,30.4,28.29597505668898,577,nusA/results/ABK73051.1_and_ABK69534.1
ABK73051.1_and_ABK69535.1,model_4_multimer_v3_pred_0,0.7353940791436111,0.7321053743362427,0.7485488983730847,91.31614694559923,11.644118281558185,1.8,8.4,26.7,14.579965865349786,624,nusA/results/ABK73051.1_and_ABK69535.1
ABK73051.1_and_ABK69536.1,model_4_multimer_v3_pred_0,0.209838719752601,0.15642181038856506,0.42350635720874474,77.49289782059674,20.97913142964008,3.5,27.0,30.6,28.57318569185942,603,nusA/results/ABK73051.1_and_ABK69536.1
ABK73051.1_and_ABK69537.1,model_1_multimer_v3_pred_0,0.23569096285596985,0.15683525800704956,0.5511137673504898,81.32623984694541,19.199639688982348,2.5,26.2,30.4,28.339322157433752,715,nusA/results/ABK73051.1_and_ABK69537.1
ABK73051.1_and_ABK69538.1,model_4_multimer_v3_pred_0,0.261437422806077,0.19921685755252838,0.5103196540179492,65.17356493564874,23.975066293499317,3.0,30.0,31.4,29.712664226781076,1283,nusA/results/ABK73051.1_and_ABK69538.1
ABK73051.1_and_ABK69539.1,model_3_multimer_v3_pred_0,0.2708271978014245,0.19161982834339142,0.5876566905347179,81.30832400317296,18.45067058705603,3.4,24.0,30.8,27.925722440040413,865,nusA/results/ABK73051.1_and_ABK69539.1
ABK73051.1_and_ABK69540.1,model_1_multimer_v3_pred_0,0.21540595490326608,0.15444344282150269,0.45925598087857794,80.86026107295646,19.44795577688181,2.3,25.3,30.0,27.12666046010258,581,nusA/results/ABK73051.1_and_ABK69540.1
ABK73051.1_and_ABK69541.1,model_4_multimer_v3_pred_0,0.2122907874514462,0.14290674030780792,0.4898269536742575,74.04949808012849,20.12790307608336,2.4,25.7,30.6,27.00995589917782,501,nusA/results/ABK73051.1_and_ABK69541.1
ABK73051.1_and_ABK69542.1,model_4_multimer_v3_pred_0,0.22005288551854224,0.15533947944641113,0.4789064949059054,84.04841246269709,19.732891525390233,2.4,25.7,31.0,28.368691130296153,551,nusA/results/ABK73051.1_and_ABK69542.1
ABK73051.1_and_ABK69543.1,model_4_multimer_v3_pred_0,0.2571773262391308,0.18051795661449432,0.5638148047376766,79.7384234016824,18.77888560151068,2.7,25.1,30.3,27.729463294941617,766,nusA/results/ABK73051.1_and_ABK69543.1
ABK73051.1_and_ABK69544.1,model_4_multimer_v3_pred_0,0.23269678900455065,0.16482046246528625,0.5042021100627694,75.60539610638212,19.96785909219485,2.4,24.9,29.8,26.736752223493273,501,nusA/results/ABK73051.1_and_ABK69544.1
ABK73051.1_and_ABK69545.1,model_4_multimer_v3_pred_0,0.22862618326967743,0.1502092480659485,0.5422939315351738,74.19819030915683,19.28540839506173,2.4,24.7,30.6,27.93094874799085,450,nusA/results/ABK73051.1_and_ABK69545.1
ABK73051.1_and_ABK69546.1,model_3_multimer_v3_pred_0,0.3066096152634368,0.23293009400367737,0.6013277152036356,77.41457916182458,16.831919062757148,2.1,19.9,29.5,25.304765477619725,411,nusA/results/ABK73051.1_and_ABK69546.1
ABK73051.1_and_ABK69547.1,model_3_multimer_v3_pred_0,0.22194929093533083,0.15177059173583984,0.5026640951838754,79.46591980901803,19.1096452,2.3,24.4,30.1,26.972643033555816,500,nusA/results/ABK73051.1_and_ABK69547.1
ABK73051.1_and_ABK69548.1,model_2_multimer_v3_pred_0,0.2172738683751061,0.15847432613372803,0.452472007538296,78.37050521733002,19.60149858473338,2.5,25.5,29.3,27.15177327385327,592,nusA/results/ABK73051.1_and_ABK69548.1
ABK73051.1_and_ABK69549.1,model_4_multimer_v3_pred_0,0.3074999134050909,0.25303569436073303,0.5253567448790388,76.9829184610245,19.856057112945084,2.5,23.1,31.2,25.882123807316223,519,nusA/results/ABK73051.1_and_ABK69549.1
ABK73051.1_and_ABK69550.1,model_2_multimer_v3_pred_0,0.22918198937810613,0.16163209080696106,0.4993815687615252,77.84408950675574,20.21846534178699,3.1,26.2,30.0,28.122885871140262,685,nusA/results/ABK73051.1_and_ABK69550.1
ABK73051.1_and_ABK69551.1,model_4_multimer_v3_pred_0,0.250596913263476,0.158121719956398,0.6204977013929492,81.88131878330786,18.999774670005042,3.8,24.9,30.9,29.449345151594276,989,nusA/results/ABK73051.1_and_ABK69551.1
ABK73051.1_and_ABK69552.1,model_2_multimer_v3_pred_0,0.5105409780608896,0.4590994417667389,0.7163070934351699,88.04186889896263,14.81012114938441,2.5,16.2,28.0,22.33563595322331,972,nusA/results/ABK73051.1_and_ABK69552.1
ABK73051.1_and_ABK69553.1,model_2_multimer_v3_pred_0,0.21409733507271184,0.15056225657463074,0.4682376565156169,83.05994055792948,19.441567273358462,2.2,25.9,30.0,27.9379727891156,568,nusA/results/ABK73051.1_and_ABK69553.1
ABK73051.1_and_ABK69554.1,model_2_multimer_v3_pred_0,0.24812133309094286,0.1629997193813324,0.5886077730282235,79.97132849341148,18.910891286970426,2.6,26.2,29.9,28.3204446806366,834,nusA/results/ABK73051.1_and_ABK69554.1
ABK73051.1_and_ABK69555.1,model_4_multimer_v3_pred_0,0.37328474799395484,0.3066750764846802,0.6397234191298924,80.07826988729713,15.227925113847194,2.0,16.9,28.4,24.34062543384729,385,nusA/results/ABK73051.1_and_ABK69555.1
ABK73051.1_and_ABK69556.1,model_4_multimer_v3_pred_0,0.245005898010558,0.16683517396450043,0.5576888090959494,78.89772010882179,19.61904781444913,3.0,25.6,30.7,28.326487491874854,796,nusA/results/ABK73051.1_and_ABK69556.1
ABK73051.1_and_ABK69557.1,model_3_multimer_v3_pred_0,0.2299342637300279,0.153250589966774,0.536668951332463,84.84259363798208,18.35359800814848,2.1,24.1,29.6,27.289244966827976,470,nusA/results/ABK73051.1_and_ABK69557.1
ABK73051.1_and_ABK69559.1,model_4_multimer_v3_pred_0,0.33958973606155884,0.2652154266834259,0.6370869586729292,80.176547837688,15.021836443672886,2.0,16.7,28.1,24.60332208071215,381,nusA/results/ABK73051.1_and_ABK69559.1
ABK73051.1_and_ABK69560.1,model_2_multimer_v3_pred_0,0.2223281585792422,0.1399068683385849,0.5520133046407102,82.558511162159,20.16954094292804,2.7,27.3,30.5,29.328874937817236,806,nusA/results/ABK73051.1_and_ABK69560.1
ABK73051.1_and_ABK69561.1,model_5_multimer_v3_pred_0,0.3144626954202625,0.23466342687606812,0.6336597546958789,78.0150533767043,15.194847468770545,2.0,17.3,28.4,25.493765895416175,390,nusA/results/ABK73051.1_and_ABK69561.1
ABK73051.1_and_ABK69562.1,model_4_multimer_v3_pred_0,0.21706447265589954,0.1516997367143631,0.47852342387262586,83.46287058284307,19.588122778829263,2.5,25.5,31.0,27.956203759318605,542,nusA/results/ABK73051.1_and_ABK69562.1
ABK73051.1_and_ABK69563.1,model_4_multimer_v3_pred_0,0.2367017841940357,0.14338567852973938,0.609966206851221,82.5930773503321,18.665415076502924,2.4,26.5,30.8,29.151595948566968,845,nusA/results/ABK73051.1_and_ABK69563.1
ABK73051.1_and_ABK69564.1,model_2_multimer_v3_pred_0,0.26093077460459246,0.16672325134277344,0.6377608229483851,86.51357166826895,18.010812145714116,2.1,25.0,30.7,28.712546554539898,862,nusA/results/ABK73051.1_and_ABK69564.1
ABK73051.1_and_ABK69565.1,model_4_multimer_v3_pred_0,0.21543388261876548,0.15010565519332886,0.4767467923205119,84.76897091350443,19.764712114184515,2.3,26.7,31.1,28.747706084000946,616,nusA/results/ABK73051.1_and_ABK69565.1
ABK73051.1_and_ABK69566.1,model_1_multimer_v3_pred_0,0.24985504968820227,0.17258349061012268,0.5589412561981982,73.86436148382401,18.364355904385153,2.0,23.7,29.7,26.448689614094445,436,nusA/results/ABK73051.1_and_ABK69566.1
ABK73051.1_and_ABK69567.1,model_4_multimer_v3_pred_0,0.18523260004719233,0.12858378887176514,0.4118278521994816,80.07624098768943,21.978329491169276,2.8,28.2,30.7,29.02692278754802,653,nusA/results/ABK73051.1_and_ABK69567.1
ABK73051.1_and_ABK69568.1,model_1_multimer_v3_pred_0,0.454757838644215,0.44860145449638367,0.47938331563089553,76.32633457315036,19.61672779110355,2.9,23.9,30.2,24.04069196110077,629,nusA/results/ABK73051.1_and_ABK69568.1
ABK73051.1_and_ABK69569.1,model_4_multimer_v3_pred_0,0.23373964529824998,0.16283312439918518,0.5173657139933479,82.49121641385217,19.379311766355855,2.3,25.4,31.0,27.570873530585718,686,nusA/results/ABK73051.1_and_ABK69569.1
ABK73051.1_and_ABK69570.1,model_4_multimer_v3_pred_0,0.2192828178156983,0.16175097227096558,0.44941021489579036,70.36049452992583,20.76659917091837,2.6,26.0,30.3,26.93199338985068,560,nusA/results/ABK73051.1_and_ABK69570.1
ABK73051.1_and_ABK69571.1,model_3_multimer_v3_pred_0,0.2342708879601077,0.13568535447120667,0.6286130219157118,86.7279033046866,17.868909675517514,2.0,25.9,31.0,29.508034257981738,856,nusA/results/ABK73051.1_and_ABK69571.1
ABK73051.1_and_ABK69572.1,model_1_multimer_v3_pred_0,0.24447799996631364,0.17243513464927673,0.5326494463333,81.30867302648207,19.04815201814059,2.3,23.0,30.9,27.25227229039201,525,nusA/results/ABK73051.1_and_ABK69572.1
ABK73051.1_and_ABK69573.1,model_4_multimer_v3_pred_0,0.22698599445082812,0.15623655915260315,0.5099837281931474,81.40007702707823,19.580943185030243,2.0,26.3,30.5,27.587445901163605,665,nusA/results/ABK73051.1_and_ABK69573.1
