pair_name,top_model_name,ranking_confidence,iptm,ptm,mean_plddt,pae_mean,pae_p10,pae_p50,pae_p90,inter_chain_pae_mean,n_residues,run_dir
ABK69814.1_and_ABK69524.1,model_1_multimer_v3_pred_0,0.26865946185593,0.20324666798114777,0.5303105926515753,72.53173966758834,19.46146059905145,2.8,24.4,31.0,26.40443146373136,614,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69524.1
ABK69814.1_and_ABK69525.1,model_3_multimer_v3_pred_0,0.32374202900726995,0.252137690782547,0.6101593968073229,74.50825445273183,17.07914693820235,2.7,20.4,31.2,23.960945674041422,527,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69525.1
ABK69814.1_and_ABK69526.1,model_1_multimer_v3_pred_0,0.32048497581551794,0.26329687237739563,0.5492374044691685,77.91139397628656,17.823620174376497,2.5,21.7,30.8,24.619684333006358,731,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69526.1
ABK69814.1_and_ABK69527.1,model_4_multimer_v3_pred_0,0.243734485765611,0.15145450830459595,0.6128543956096711,72.42223291712082,17.77643406510043,2.5,22.7,31.4,26.20486374281908,507,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69527.1
ABK69814.1_and_ABK69528.1,model_4_multimer_v3_pred_0,0.2821818586064428,0.2044624388217926,0.5930595079427212,81.83480804586732,17.965593218380178,2.5,23.7,30.4,27.286443824631476,832,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69528.1
ABK69814.1_and_ABK69529.1,model_5_multimer_v3_pred_0,0.25340521818072415,0.19354543089866638,0.4928443822101162,74.38374381902108,19.406719530968964,2.5,24.4,31.4,26.753774007684115,669,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69529.1
ABK69814.1_and_ABK69530.1,model_4_multimer_v3_pred_0,0.254123006350937,0.18732361495494843,0.5213205719348911,77.82185465650248,18.260204489812157,2.5,23.4,31.1,26.57072829131609,691,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69530.1
ABK69814.1_and_ABK69531.1,model_1_multimer_v3_pred_0,0.652991352153701,0.6749599575996399,0.5651169899745898,81.06883853594394,18.18000827234811,2.4,26.0,30.0,27.59345606170447,779,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69531.1
ABK69814.1_and_ABK69532.1,model_4_multimer_v3_pred_0,0.29675483858147245,0.20535434782505035,0.6623567718048384,68.22957914099827,17.335890969529085,2.2,19.4,31.3,26.45451659451677,475,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69532.1
ABK69814.1_and_ABK69533.1,model_4_multimer_v3_pred_0,0.3000184103885377,0.21979455649852753,0.620913781245095,73.25775843143745,17.437371791383217,2.3,20.3,31.4,24.763359925788865,525,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69533.1
ABK69814.1_and_ABK69534.1,model_2_multimer_v3_pred_0,0.2283365185729799,0.15633386373519897,0.51634709322062,78.63438802107876,19.252468544554375,2.8,26.5,30.7,28.18098512598573,619,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69534.1
ABK69814.1_and_ABK69535.1,model_4_multimer_v3_pred_0,0.22392439161600416,0.15508392453193665,0.499286245051113,81.61881513106077,18.535330375420465,1.9,25.2,31.1,27.68354855109313,666,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69535.1
ABK69814.1_and_ABK69536.1,model_4_multimer_v3_pred_0,0.2264891996374208,0.15448497235774994,0.5145060938549431,73.15612646739554,19.781835226248422,3.4,25.5,31.1,27.469777722278867,645,/groups/sea/home/rande/apd/ftsZ/results/ABK69814.1_and_ABK69536.1
